cell_id,cell_label,10X_cell_type,tsne_x,tsne_y
jcpfgiej-1,257900,Tumor Associated Fibroblasts,-152.23816,33.74849
jcpgjiel-1,257910,VEGFA+ Tumor Cells,-4.927794,-109.84536
jcpgopje-1,257913,Tumor Cells,-129.09573,-110.39584
jcpoafen-1,257964,Unassigned,-140.6136,-6.852651
jdabkmkg-1,257987,Tumor Associated Fibroblasts,-68.28609,15.53922
jdadiidj-1,257999,Tumor Associated Fibroblasts,-213.77303,8.41366
jdaeadih-1,258002,Macrophages,-102.749054,-105.20912
jdahoaji-1,258025,VEGFA+ Tumor Cells,-130.7234,-119.44983
jdajpjod-1,258040,Macrophages,22.52492,-29.843594
jdakcglb-1,258041,Proliferative Tumor Cells,-66.0425,-139.44037
jdaklgim-1,258042,Proliferative Tumor Cells,-144.01762,-142.61363
jdalpkjp-1,258053,Tumor Associated Fibroblasts,-73.155846,19.483532
jdaoicdi-1,258064,Tumor Cells,-6.1438007,-107.85357
jdbcdmnb-1,258092,Tumor Associated Fibroblasts,-189.91997,22.373146
jdbgnnkh-1,258127,Proliferative Tumor Cells,-1.923147,-99.16291
jdbjjkcb-1,258150,Tumor Associated Fibroblasts,-150.12807,32.212086
jdbmjkno-1,258165,Tumor Associated Fibroblasts,-150.17538,34.946396
jdcaicjn-1,258184,Tumor Associated Endothelial Cells,-182.83142,25.574158
jdcbcfgc-1,258191,Tumor Associated Endothelial Cells,-164.40901,24.291853
jdcbpchc-1,258201,Smooth Muscle Cells,-1.902374,19.328802
jdcdkdhe-1,258210,Pericytes,-88.61213,20.25414
jdcenakp-1,258216,Pericytes,-66.105354,26.44801
jdcollbd-1,258284,VEGFA+ Tumor Cells,1.558028,-91.02084
jdcolpgg-1,258285,Proliferative Tumor Cells,-93.82892,-135.96852
jddbckmm-1,258305,Tumor Cells,137.1286,-45.53478
jddikapp-1,258365,Tumor Associated Fibroblasts,-218.92294,24.479147
jdeaidck-1,258408,Tumor Associated Fibroblasts,-131.56236,0.480078
jdefcmka-1,258451,Tumor Associated Fibroblasts,-49.66746,38.72627
jdelfnnk-1,258502,VEGFA+ Tumor Cells,-7.5878105,-109.735
jdelgaji-1,258503,Tumor Cells,-96.14768,-137.26341
jdempphh-1,258514,Tumor Cells,-88.82158,-139.94386
jdfamkfl-1,258535,VEGFA+ Tumor Cells,-17.422987,-115.07874
jdfmklog-1,258607,Tumor Cells,-78.43376,-140.86034
jdfpnnpn-1,258625,SOX2-OT+ Tumor Cells,187.73427,-29.591078
jdfponal-1,258627,VEGFA+ Tumor Cells,-153.31635,-140.43286
jdgamlmh-1,258632,Macrophages,-133.48288,-21.451544
jdgidnai-1,258692,Tumor Cells,-134.72658,-113.90212
jdgjcmkb-1,258700,Tumor Cells,-10.018332,-100.21124
jdgkbcnp-1,258704,Tumor Associated Fibroblasts,-174.23354,-12.511471
jdgohjda-1,258737,Tumor Cells,-175.4821,-105.862625
jdhainjh-1,258753,Tumor Cells,-150.5886,-95.76428
jdhfdcbh-1,258775,VEGFA+ Tumor Cells,-13.851091,-108.84465
jdhnpfpo-1,258844,Tumor Cells,-171.60243,-89.131584
jdiabdih-1,258864,Proliferative Tumor Cells,-145.73967,-95.60484
jdidkcdc-1,258887,Tumor Cells,-107.19846,-141.15756
jdifgahl-1,258900,VEGFA+ Tumor Cells,-81.306885,-143.26425
jdijihhk-1,258930,Macrophages,-158.43503,5.061644
jdimdngh-1,258947,Tumor Cells,-8.380033,-93.94613
jdimppfj-1,258955,Tumor Cells,-12.927745,-118.02067
jdiogmco-1,258966,Tumor Cells,-41.099464,-68.28376
jdjbkejg-1,258981,Tumor Cells,161.48982,-45.194107
jdjedmia-1,259002,VEGFA+ Tumor Cells,6.812765,-12.60826
jdjgaenb-1,259014,SOX2-OT+ Tumor Cells,37.859573,57.78822
jdjjjoed-1,259034,Tumor Cells,138.34529,-27.836395
jdkaoekj-1,259084,Tumor Cells,2.9469242,-97.23306
jdkbjold-1,259091,Tumor Cells,-124.12166,-98.9003
jdkilghn-1,259127,Tumor Cells,-5.7317743,-84.42358
jdkjkfhj-1,259134,Tumor Cells,-31.719707,-67.083855
jdkkfgmk-1,259140,Proliferative Tumor Cells,-35.854416,-78.61194
jdlblpbn-1,259189,SOX2-OT+ Tumor Cells,102.50597,35.050827
jdldlekk-1,259200,Proliferative Tumor Cells,-168.53253,-82.13549
jdlkabfk-1,259241,Macrophages,-162.3316,-20.999727
jdlkmjjc-1,259246,Pericytes,-203.76436,21.428833
jdmammep-1,259287,SOX2-OT+ Tumor Cells,-34.89342,176.21373
jdmbjcpe-1,259289,Macrophages,-130.35059,180.4565
jdmddnbk-1,259296,Tumor Associated Fibroblasts,-210.0183,3.545842
jdmgfkfc-1,259313,Tumor Cells,-150.14027,-106.55014
jdmgpcip-1,259323,Macrophages,-4.4813623,-10.999054
jdmkfdcb-1,259340,Proliferative Tumor Cells,-42.95572,-62.410603
jdmkicnp-1,259343,Tumor Cells,-88.87809,-108.90678
jdmofchd-1,259363,Proliferative Tumor Cells,-193.06168,-76.75478
jdnbkbmo-1,259390,Tumor Associated Fibroblasts,-204.6717,41.284496
jdnckjfe-1,259395,Macrophages,-145.46918,18.543333
jdnghibg-1,259428,Proliferative Tumor Cells,-111.55014,-130.18489
jdnhcldo-1,259433,Proliferative Tumor Cells,-157.00893,-122.60968
jdnnncok-1,259493,SOX2-OT+ Tumor Cells,183.1538,-36.202072
jdobfjij-1,259514,SOX2-OT+ Tumor Cells,201.71523,-15.292304
jdoifeka-1,259552,Proliferative Tumor Cells,-26.069662,-99.26114
jdonjhpa-1,259597,SOX2-OT+ Tumor Cells,191.123,4.9469466
jdopbdha-1,259610,VEGFA+ Tumor Cells,187.06041,-25.82924
jdpbdegc-1,259628,Tumor Cells,-171.80345,-93.84183
jdpdlnlj-1,259648,Tumor Cells,-72.489105,-125.77935
jdpdpnde-1,259650,Tumor Associated Fibroblasts,-189.26256,-16.843523
jdpgncgk-1,259672,Proliferative Tumor Cells,-147.32127,-109.07764
jdpjpmli-1,259700,Tumor Associated Fibroblasts,-83.563156,-6.0761995
jdpkdkak-1,259704,Tumor Cells,-142.06287,-52.965347
jdpldlma-1,259712,Tumor Cells,-89.46438,-26.779634
jdpmpadh-1,259722,Macrophages,-92.67265,-13.4739485
jdppegkl-1,259743,SOX2-OT+ Tumor Cells,170.84987,-23.04839
jdppomdf-1,259746,SOX2-OT+ Tumor Cells,184.72882,-33.261074
jeaabibc-1,259747,VEGFA+ Tumor Cells,-117.83952,-108.1577
jeadnipo-1,259772,Tumor Cells,-173.92862,-95.08004
jeadnlme-1,259773,VEGFA+ Tumor Cells,-8.234907,-67.3377
jeaofocc-1,259849,Tumor Cells,-30.520796,-86.71599
jeapjbhp-1,259856,VEGFA+ Tumor Cells,-32.283207,-81.29034
jebglhnc-1,259903,Tumor Cells,-0.31990522,-82.87694
jebhicdo-1,259909,Tumor Cells,-111.92689,-89.74386
jebjkbcl-1,259919,VEGFA+ Tumor Cells,-28.46778,-86.85903
jebklcpe-1,259923,VEGFA+ Tumor Cells,-0.71720403,-92.45847
jeblfffi-1,259928,VEGFA+ Tumor Cells,-110.01349,-9.824764
jebljaho-1,259931,SOX2-OT+ Tumor Cells,142.07347,1.4311838
jebmhcjg-1,259946,Tumor Cells,-156.49966,-98.05191
jebpgfkn-1,259960,VEGFA+ Tumor Cells,-146.08188,-97.84173
jecfbiih-1,260005,Tumor Associated Fibroblasts,-36.243206,15.843358
jechepfc-1,260025,SOX2-OT+ Tumor Cells,190.20172,-19.619106
jecnfiol-1,260057,VEGFA+ Tumor Cells,-24.039135,-91.58552
jecnmdaa-1,260060,VEGFA+ Tumor Cells,141.01643,-23.097626
jedcddga-1,260085,Tumor Cells,-23.260984,-89.561554
jedijcbd-1,260128,Proliferative Tumor Cells,-149.41705,-102.995964
jeeaahpg-1,260172,Proliferative Tumor Cells,-74.108086,-129.09668
jeeaogep-1,260179,Tumor Cells,-25.208517,-118.81412
jeebamap-1,260180,Proliferative Tumor Cells,-100.78,-112.03536
jeebmofm-1,260187,Tumor Cells,-179.29149,-101.07502
jeedicia-1,260197,Macrophages,-168.44252,-18.40297
jeelmbpf-1,260247,Tumor Associated Fibroblasts,-171.0868,-16.992815
jeemnioe-1,260256,Unassigned,-54.407997,-2.624928
jeenlkaj-1,260263,Tumor Associated Fibroblasts,-177.53703,-21.038618
jefjeiif-1,260350,Tumor Cells,-89.186646,-19.13716
jeflknoe-1,260361,Tumor Cells,-119.9945,-114.99186
jefojjfm-1,260375,Tumor Associated Fibroblasts,-178.24112,30.87398
jefpbnno-1,260380,Tumor Associated Endothelial Cells,-132.8918,8.494356
jegaglbl-1,260390,Proliferative Tumor Cells,-83.30968,-128.1093
jegjnpfg-1,260456,Tumor Cells,136.4008,-32.32088
jegmikkg-1,260469,Macrophages,-55.244534,97.8256
jehaklcl-1,260491,SOX2-OT+ Tumor Cells,147.34546,-10.343571
jehboljn-1,260496,VEGFA+ Tumor Cells,-23.092182,-82.42644
jehcflin-1,260500,Tumor Cells,-51.373486,-61.984497
jehfehbo-1,260520,SOX2-OT+ Tumor Cells,26.053017,10.117662
jeibbjph-1,260596,Tumor Cells,-35.89785,-81.21309
jeilngoe-1,260664,Tumor Associated Fibroblasts,-130.45007,28.855179
jeilpgcf-1,260665,Tumor Associated Fibroblasts,-144.0798,26.94099
jeimgkep-1,260667,Tumor Associated Fibroblasts,-130.72496,21.027334
jejnggap-1,260782,Tumor Cells,-76.32881,-126.74046
jekcbjfo-1,260826,VEGFA+ Tumor Cells,-126.43176,-103.20449
jekcpfem-1,260836,SOX2-OT+ Tumor Cells,141.94841,-24.536606
jekheink-1,260861,SOX2-OT+ Tumor Cells,195.92789,-21.26539
jekjjhmm-1,260877,VEGFA+ Tumor Cells,198.88489,-18.86691
jekkgfmm-1,260883,SOX2-OT+ Tumor Cells,194.73712,-18.555313
jeknhidn-1,260909,VEGFA+ Tumor Cells,-100.68344,-100.38025
jeldooob-1,260951,Proliferative Tumor Cells,-106.54556,-98.43456
jelecagc-1,260953,Tumor Cells,-105.59687,-70.26631
jelkoonp-1,261002,Tumor Associated Fibroblasts,-46.08128,36.23147
jellcppe-1,261003,Tumor Associated Fibroblasts,-146.55484,46.029858
jelmfnmf-1,261010,T and NK Cells,36.473198,26.80413
jemfhdna-1,261078,Tumor Cells,-183.03973,-84.82837
jemfpadb-1,261082,Tumor Cells,-102.897964,-100.675026
jemhddhl-1,261092,Pericytes,-144.9102,12.622518
jemhhdgj-1,261096,Pericytes,-147.84624,18.57838
jemhkgle-1,261099,Tumor Associated Fibroblasts,-139.99342,17.23116
jemlcode-1,261130,Tumor Associated Fibroblasts,-34.41151,17.25286
jemlkoii-1,261137,Tumor Associated Fibroblasts,-154.10092,38.4922
jemnenfc-1,261149,Inflammatory Tumor Cells,-123.29413,-95.770424
jemodebb-1,261157,Tumor Associated Fibroblasts,-209.22432,26.461409
jenbdecp-1,261175,Macrophages,125.44689,25.682669
jenefgpl-1,261195,Tumor Associated Fibroblasts,-39.376465,14.542651
jenefhdc-1,261196,Tumor Associated Fibroblasts,-34.036095,12.981053
jeniklmm-1,261230,SOX2-OT+ Tumor Cells,-37.458714,14.2231865
jenknhib-1,261244,Tumor Cells,-50.947956,28.032051
jenpnlie-1,261279,Tumor Associated Endothelial Cells,-174.30069,16.361311
jeococme-1,261293,Pericytes,-154.05861,10.15345
jeoflckh-1,261315,Tumor Associated Fibroblasts,-26.009933,29.002527
jeoklipl-1,261352,Tumor Associated Fibroblasts,-207.202,42.436565
jepbbldd-1,261390,Pericytes,-62.231365,8.151787
jepddpkd-1,261403,Tumor Associated Fibroblasts,-38.438564,5.985534
jepemnho-1,261414,Macrophages,-148.79765,11.141212
jepihfnc-1,261437,Tumor Associated Fibroblasts,-51.378387,34.43848
jepnblgo-1,261471,Proliferative Tumor Cells,-176.51726,-95.681755
jfadpped-1,261529,Tumor Cells,-180.40082,-103.166145
jfafenec-1,261537,Macrophages,-196.3266,-7.507515
jfafipfm-1,261539,Macrophages,-52.867737,1.486545
jfakfnnk-1,261571,Macrophages,-37.50307,2.5859106
jfanblfj-1,261590,Pericytes,-43.92819,1.7506757
jfbdpjgl-1,261640,SOX2-OT+ Tumor Cells,193.39786,-0.45568964
jfbjdioe-1,261669,Tumor Cells,-184.60815,-90.240875
jfbjifhd-1,261673,Tumor Cells,184.8367,-11.0050745
jfboolin-1,261705,T and NK Cells,73.32806,-10.021321
jfcahpji-1,261713,T and NK Cells,181.29967,-6.953614
jfccffnc-1,261730,SOX2-OT+ Tumor Cells,186.25366,1.2320449
jfccokif-1,261736,Stromal Associated Endothelial Cells,174.16273,5.0184503
jfcdmaca-1,261746,SOX2-OT+ Tumor Cells,138.6857,4.1488647
jfcgihpn-1,261766,SOX2-OT+ Tumor Cells,167.18161,23.695152
jfckleah-1,261799,Tumor Associated Endothelial Cells,-166.0084,22.39655
jfcmjihe-1,261808,Tumor Associated Endothelial Cells,-77.00428,24.319971
jfcmmhaa-1,261810,Pericytes,-138.24504,27.079609
jfcnnhjj-1,261818,Proliferative Tumor Cells,-170.42706,-80.16112
jfdbhbmp-1,261843,Smooth Muscle Cells,86.20465,21.639399
jfdcocea-1,261856,Tumor Associated Fibroblasts,-147.94778,32.501656
jfdhdgfd-1,261879,Tumor Cells,8.186891,-74.48261
jfdnneje-1,261914,Tumor Associated Fibroblasts,-192.4828,21.932858
jfdppkfc-1,261925,Tumor Cells,-135.58545,-101.114006
jfefjipg-1,261963,Pericytes,-66.94663,24.099737
jfegkdek-1,261967,Tumor Associated Endothelial Cells,122.05483,48.66286
jfehkjha-1,261977,Tumor Associated Fibroblasts,-43.040955,16.309103
jfeipfom-1,261988,Macrophages,-130.77078,-4.236167
jfeoekej-1,262014,Tumor Associated Fibroblasts,-178.75957,24.977879
jfeofecp-1,262015,Tumor Associated Endothelial Cells,-163.38751,29.853565
jffikjho-1,262075,Tumor Cells,-141.11528,-86.12523
jffjkanm-1,262084,Proliferative Tumor Cells,-29.601515,-122.93235
jffkgbha-1,262090,Tumor Cells,-8.715432,-86.360855
jfgfkopm-1,262158,Tumor Cells,-23.543182,-105.38188
jfgfpccn-1,262162,Tumor Associated Endothelial Cells,-214.38776,10.952212
jfggjbhd-1,262170,Tumor Associated Endothelial Cells,-68.025475,-7.429255
jfghhegb-1,262176,Macrophages,-195.72375,17.727694
jfgmlfgh-1,262214,Macrophages,-202.4247,94.61472
jfgmpgmg-1,262215,SOX2-OT+ Tumor Cells,45.39227,13.892411
jfhfccee-1,262276,T and NK Cells,183.62704,17.510805
jfhfmnkl-1,262284,VEGFA+ Tumor Cells,-52.295944,-21.8173
jfhglccc-1,262291,SOX2-OT+ Tumor Cells,95.811516,86.17153
jfhgmhhl-1,262293,Tumor Associated Fibroblasts,-212.89795,-12.690529
jfhgpgap-1,262295,Unassigned,-214.44868,-10.088069
jfhjjjdc-1,262306,SOX2-OT+ Tumor Cells,181.3084,56.097626
jfhmhdmk-1,262322,SOX2-OT+ Tumor Cells,-21.889824,61.316727
jfhpedco-1,262338,Tumor Associated Fibroblasts,-8.623107,33.21659
jfibphhb-1,262354,Proliferative Tumor Cells,-32.187542,-111.25797
jfifcohn-1,262381,Proliferative Tumor Cells,-81.28749,-105.430046
jfihlgmp-1,262405,VEGFA+ Tumor Cells,-135.5244,-82.30275
jfiiobhl-1,262409,Tumor Cells,-53.45028,-63.58916
jfilgehe-1,262421,Proliferative Tumor Cells,-108.2164,-68.90673
jfjfkemj-1,262493,Tumor Associated Fibroblasts,-140.75952,1.2660913
jfjfldbi-1,262494,Macrophages,-187.37418,-9.185232
jfjicmng-1,262511,Tumor Associated Fibroblasts,-126.6174,-3.7082806
jfjjcomd-1,262518,Macrophages,122.81232,43.557014
jfjnoccn-1,262551,Tumor Cells,-26.74319,-76.294876
jfkalioa-1,262577,VEGFA+ Tumor Cells,-43.558777,-77.07742
jfkfgakd-1,262607,Tumor Cells,17.735748,-62.291042
jfkienmf-1,262625,Tumor Cells,-126.67077,-70.02884
jfkjbecm-1,262628,Tumor Cells,-69.91125,-53.674778
jfkjejno-1,262631,Tumor Associated Fibroblasts,-212.21913,-7.6999836
jflbjbcd-1,262688,VEGFA+ Tumor Cells,-86.65457,-24.664265
jfldpdgl-1,262713,Proliferative Tumor Cells,-74.45311,-124.23674
jfledcjd-1,262715,Tumor Cells,-9.325171,-44.33665
jflfelhd-1,262720,Tumor Associated Fibroblasts,-206.49057,-10.064277
jflflcdj-1,262722,Tumor Associated Fibroblasts,-121.51646,3.8761265
jflfnmbd-1,262725,Tumor Associated Fibroblasts,-144.14557,41.093754
jfljcjpk-1,262747,SOX2-OT+ Tumor Cells,193.27434,14.303157
jfmalncp-1,262796,Proliferative Tumor Cells,-121.45289,-128.939
jfmebiai-1,262826,SOX2-OT+ Tumor Cells,197.37486,36.39748
jfndmmgf-1,262930,SOX2-OT+ Tumor Cells,178.07841,7.2138457
jfngkbha-1,262955,SOX2-OT+ Tumor Cells,164.57454,21.271206
jfnhnamh-1,262969,T and NK Cells,208.92212,4.354669
jfobippm-1,263037,SOX2-OT+ Tumor Cells,193.11304,3.6814842
jfolkpeo-1,263097,SOX2-OT+ Tumor Cells,166.24976,21.31138
jfpblkem-1,263141,SOX2-OT+ Tumor Cells,175.00723,-21.04897
jfpcbfba-1,263144,SOX2-OT+ Tumor Cells,-13.407236,-52.591423
jfpekcoa-1,263167,T and NK Cells,211.88942,-5.3544555
jfphikib-1,263180,SOX2-OT+ Tumor Cells,190.484,17.517792
jfpkkmia-1,263200,VEGFA+ Tumor Cells,-143.05255,-99.38147
jfponamn-1,263230,SOX2-OT+ Tumor Cells,191.04338,-22.63099
jgafgjdl-1,263287,VEGFA+ Tumor Cells,-111.64083,-108.16492
jgahaknl-1,263306,SOX2-OT+ Tumor Cells,186.47847,-19.67133
jgaholkg-1,263314,Proliferative Tumor Cells,-148.57735,-99.70597
jgainbom-1,263321,Proliferative Tumor Cells,-84.7432,-133.29446
jgakhgkp-1,263334,Tumor Cells,-37.974884,-84.89028
jgaknemb-1,263336,Tumor Cells,-36.8749,-75.57659
jgamckah-1,263344,Tumor Associated Fibroblasts,-54.63626,4.495341
jgaodcif-1,263355,Tumor Cells,-14.579196,-104.60996
jgapfhgg-1,263362,Tumor Cells,-2.7233608,-111.03162
jgbhebkn-1,263426,Proliferative Tumor Cells,-146.48209,-140.24332
jgbijiph-1,263433,Tumor Cells,-123.644295,-106.65022
jgblonmh-1,263451,VEGFA+ Tumor Cells,-108.20872,-117.49059
jgbmpbmc-1,263461,Tumor Associated Fibroblasts,-130.16983,15.777545
jgbodidp-1,263474,Macrophages,-43.49778,31.002478
jgbpmcco-1,263482,Tumor Associated Fibroblasts,-51.936672,65.111725
jgcealkd-1,263517,VEGFA+ Tumor Cells,-37.26135,-91.292274
jgceohfk-1,263522,VEGFA+ Tumor Cells,-36.50719,-95.565926
jgcfmaml-1,263529,Tumor Associated Fibroblasts,-185.05685,-16.967884
jgchflam-1,263542,Tumor Cells,11.842562,-89.12137
jgcigfig-1,263549,VEGFA+ Tumor Cells,-119.43188,-117.4816
jgcmpejp-1,263582,VEGFA+ Tumor Cells,-22.201982,-94.17329
jgcnipgh-1,263589,Tumor Cells,-45.56594,-87.82852
jgcpfadl-1,263599,Tumor Cells,-10.506635,-109.3237
jgdahjga-1,263604,Tumor Cells,-21.968237,-107.43513
jgdecaff-1,263627,Tumor Cells,-89.10164,-127.95463
jgdfhpja-1,263635,Proliferative Tumor Cells,-142.95332,-136.45993
jgdhejno-1,263640,Tumor Cells,-4.5697937,-113.60793
jgdoageb-1,263678,Tumor Associated Fibroblasts,-133.72504,4.1062446
jgebaejp-1,263702,Ciliated Epithelial Cells,-96.44643,-95.79743
jgefhmac-1,263730,Macrophages,-135.64326,52.853943
jgeininm-1,263751,Proliferative Tumor Cells,-165.40768,-138.46878
jgekpfgp-1,263764,Proliferative Tumor Cells,-127.43374,-113.36542
jgfdnndh-1,263832,Tumor Cells,-84.01964,-135.67842
jgffkmdl-1,263845,Tumor Associated Fibroblasts,-137.77199,16.41912
jgfiofln-1,263868,Tumor Cells,-63.053856,-83.20377
jgfjpkdg-1,263875,Tumor Cells,-136.40714,-97.002144
jgfklmna-1,263882,Tumor Cells,-34.479435,-89.3092
jgfnmkap-1,263904,Tumor Associated Fibroblasts,-193.70128,13.70157
jggamcpi-1,263924,Tumor Cells,-34.008705,-94.20112
jggkmbkn-1,263986,VEGFA+ Tumor Cells,-98.06241,-9.11815
jghcgiig-1,264030,Tumor Cells,-36.05603,-82.628044
jghdngfm-1,264042,Tumor Cells,-17.575678,-121.42118
jghgohnh-1,264061,Tumor Associated Fibroblasts,-168.02226,-11.345895
jghkhdcf-1,264079,Ciliated Epithelial Cells,-90.171074,-125.88033
jghonica-1,264108,Tumor Associated Fibroblasts,-56.230892,8.849926
jgibbdnf-1,264126,Proliferative Tumor Cells,-8.95809,-107.29635
jgibmppl-1,264130,Tumor Associated Fibroblasts,-47.817783,11.090537
jgickplc-1,264143,Tumor Associated Fibroblasts,-193.52773,31.557934
jgiejiml-1,264154,Tumor Associated Fibroblasts,-220.11342,15.369075
jgihlahl-1,264174,Tumor Cells,-139.01593,-103.259026
jgiioiie-1,264186,Tumor Associated Fibroblasts,-35.750244,7.5410094
jgiioocm-1,264187,Tumor Associated Fibroblasts,-66.8957,19.758873
jgiloldk-1,264204,Tumor Associated Fibroblasts,-129.31024,14.144301
jginochb-1,264213,Tumor Associated Fibroblasts,-201.44865,47.10668
jgjdeoao-1,264250,Tumor Associated Fibroblasts,-148.50023,21.800896
jgjefiek-1,264257,Tumor Associated Endothelial Cells,-2.6117725,6.389149
jgjhnkge-1,264278,Tumor Associated Fibroblasts,-141.83974,31.76386
jgkcpfcb-1,264345,Inflammatory Tumor Cells,-109.72021,-125.12109
jgkfnkkk-1,264355,Tumor Associated Fibroblasts,-162.38145,31.782883
jgkikhoe-1,264381,Proliferative Tumor Cells,-93.48428,-101.57323
jgkikjdb-1,264382,Tumor Associated Fibroblasts,-147.28017,23.706032
jgkkanfd-1,264393,Macrophages,-75.60977,20.868534
jgkmiiof-1,264409,Macrophages,-88.6163,-11.214211
jgkoohpp-1,264422,Pericytes,-170.79529,29.980938
jgkopcdm-1,264423,Tumor Associated Fibroblasts,-176.0387,35.56176
jgmapiap-1,264535,SOX2-OT+ Tumor Cells,-12.690596,6.387592
jgminpdn-1,264580,Tumor Cells,-19.625854,-58.629997
jgmjaogj-1,264581,Tumor Cells,136.23047,-26.558414
jgmlgljm-1,264589,SOX2-OT+ Tumor Cells,-9.361057,40.946697
jgmlpklo-1,264591,Macrophages,-130.5643,34.40905
jgmokmhf-1,264612,Proliferative Tumor Cells,-52.554817,-78.872986
jgnicekc-1,264666,Macrophages,-49.464657,174.56744
jgnkdoih-1,264685,Stromal Associated Endothelial Cells,122.74549,66.7678
jgnnakjn-1,264699,Macrophages,-72.33888,159.58167
jgocpado-1,264745,Smooth Muscle Cells,3.626439,227.21568
jgodbpnk-1,264746,Stromal Associated Fibroblasts,-1.9811114,170.30843
jgoeikoh-1,264762,Stromal Associated Fibroblasts,-28.438753,99.57292
jgoemdmg-1,264765,SOX2-OT+ Tumor Cells,-16.652344,116.50823
jgokidae-1,264810,Stromal Associated Endothelial Cells,136.64873,94.24661
jgokieme-1,264811,Smooth Muscle Cells,-45.512814,140.43962
jgokkala-1,264813,Smooth Muscle Cells,-125.582405,127.02277
jgoooenp-1,264841,Macrophages,-61.15403,150.05229
jgpapjdl-1,264857,Smooth Muscle Cells,-55.078186,161.25485
jgpbcfhb-1,264860,Smooth Muscle Cells,42.0958,209.4394
jgpdanlf-1,264878,Smooth Muscle Cells,63.161293,213.96817
jgpelfkk-1,264886,Stromal Associated Fibroblasts,-141.91048,111.67912
jgpfmbpe-1,264894,Stromal Associated Endothelial Cells,51.63213,69.893196
jgphedib-1,264908,Smooth Muscle Cells,63.825817,172.83487
jgpogoja-1,264954,Smooth Muscle Cells,118.98663,125.309906
jhaghmoe-1,265014,Stromal Associated Fibroblasts,22.587523,133.71324
jhagngbb-1,265016,Stromal Associated Endothelial Cells,-162.10944,92.67277
jhaonefi-1,265068,Smooth Muscle Cells,-0.6142436,56.216824
jhbabkjb-1,265076,Smooth Muscle Cells,-127.250435,99.68254
jhbioncg-1,265146,Smooth Muscle Cells,39.45784,218.08046
jhbkcmkm-1,265155,Smooth Muscle Cells,-132.86229,100.65737
jhbochbp-1,265188,Smooth Muscle Cells,-46.165703,206.99829
jhccbpha-1,265216,Macrophages,45.638737,227.4155
jhcdcina-1,265226,Stromal Associated Endothelial Cells,-62.970627,156.64883
jhcdkbmo-1,265232,Macrophages,-159.58777,112.15647
jhceeael-1,265235,Stromal Associated Fibroblasts,46.967915,224.6595
jhcfoikf-1,265246,SOX2-OT+ Tumor Cells,43.73397,80.278595
jhchnfdp-1,265257,Tumor Associated Fibroblasts,-86.019905,239.75287
jhcmgfna-1,265291,Smooth Muscle Cells,-91.40079,227.87561
jhcnohbh-1,265300,Tumor Associated Fibroblasts,-153.3348,111.75807
jhcoobnp-1,265314,Smooth Muscle Cells,-77.978966,82.32258
jhdcbhnk-1,265339,Smooth Muscle Cells,-45.991455,177.57184
jhdifgcd-1,265386,Tumor Associated Fibroblasts,-117.16198,-21.09363
jhdlappf-1,265414,Tumor Associated Fibroblasts,-195.61926,-23.118975
jhdmgkje-1,265424,Macrophages,-78.27596,165.5512
jhebpjpg-1,265466,SOX2-OT+ Tumor Cells,30.805368,154.78244
jhedebai-1,265472,Stromal Associated Endothelial Cells,-24.972837,45.27004
jhefpodc-1,265496,Smooth Muscle Cells,-146.66856,128.03136
jheglhhm-1,265504,Smooth Muscle Cells,123.04921,123.54448
